Compound,m/z,z,p value,specificity,areas
Sel Score: 0.22 RTime: 3503.15,402.4779,4.0,0.34485168928094256,Unclear,"[1905633.5621601855, 1466454.5914200447, 1164809.3788416784, 2380599.7291073734, 11585794.38909245, 2058592.114996165]"
Sel Score: 0.22 RTime: 2131.246,385.2239,2.0,0.09665462713116771,WDR5,"[769429.2682356387, 971565.6226549356, 965675.181030273, 4070782.8477318715, 3841428.269510477, 1648603.3459099773]"
Sel Score: 0.22 RTime: 2670.288,439.2367,2.0,0.08076845193172208,WDR5,"[4472702.191710234, 3340377.44515407, 4196514.00617681, 8483979.684693556, 19198862.851124022, 14747052.545057265]"
Sel Score: 0.22 RTime: 3034.7,407.724,4.0,0.17992874841581408,Unclear,"[3854537.2660413757, 3273803.6381882634, 1430848.991989748, 7424301.339247268, 17245676.09227187, 5573505.891447455]"
Sel Score: 0.22 RTime: 2500.437,393.2118,2.0,0.12266142724693715,WDR5,"[1566716.2170877333, 4174594.792299346, 1531203.602579526, 11416675.533031823, 10732497.349864606, 3554769.240957519]"
Sel Score: 0.22 RTime: 2164.25,426.7339,2.0,0.3842379436946214,Unclear,"[7495671.912217222, 2221978.944275673, 1244921.3502705242, 3613413.8891827785, 29630781.54959329, 5520695.33771142]"
Sel Score: 0.22 RTime: 2080.432,425.9704,4.0,0.3952182350108466,Unclear,"[8431382.794346325, 2227432.005073728, 3841407.4342862037, 6896725.245626702, 39876245.231216684, 4513265.523689911]"
Sel Score: 0.22 RTime: 2754.345,423.2327,2.0,0.190821547369298,Unclear,"[3918238.4548399, 5972681.972695093, 10032.0, 18411799.390309766, 13318424.512570744, 3307334.6148528378]"
Sel Score: 0.22 RTime: 3767.162,511.6066,3.0,0.11198085650166699,WDR5,"[1447057.7819434202, 1170879.883345667, 1052321.7983189248, 6243779.62887834, 2278298.1758899367, 4472405.435645588]"
Sel Score: 0.22 RTime: 1606.186,396.2119,4.0,0.010026313244202315,WDR5,"[561804.8563296015, 1757983.423748351, 3066159.250997805, 5830074.840361856, 6044891.957091184, 7196624.086463025]"
Sel Score: 0.22 RTime: 4548.501,566.966,3.0,0.057779636544301564,WDR5,"[1625046.1085948455, 2834687.353728436, 3020268.078102732, 10369637.817644265, 5417967.1485476345, 10701626.036343768]"
Sel Score: 0.22 RTime: 3301.996,406.7233,2.0,0.07585191704338758,WDR5,"[1299068.6694375267, 2187687.3552087643, 3873679.3887121854, 12658002.26470308, 6123588.558319902, 7287429.096532156]"
Sel Score: 0.22 RTime: 3956.464,445.7288,4.0,0.00789950337224137,WDR5,"[2457798.469340579, 1675532.6264083227, 2596658.582139149, 8737508.814541556, 6519189.5997222755, 8581783.76240216]"
Sel Score: 0.22 RTime: 3908.267,419.7229,2.0,0.2049371110662622,Unclear,"[1206363.9710580863, 931708.9038861736, 1092443.6831816884, 6557854.056263787, 3403352.1350898845, 1485051.3398644645]"
Sel Score: 0.22 RTime: 2669.833,436.9638,2.0,0.1264082207231442,WDR5,"[3948319.091906749, 2354232.3803509567, 3984778.028058445, 10627207.283447046, 7018573.739578912, 18810430.25329084]"
Sel Score: 0.22 RTime: 3795.552,424.9781,2.0,0.08621011467179243,WDR5,"[699738.497908928, 2225342.337493643, 2494136.297110126, 7103270.169479131, 8701684.55705666, 3401114.9410068085]"
Sel Score: 0.22 RTime: 2821.356,394.9644,2.0,0.10821891109091525,WDR5,"[1380706.788800667, 2871714.5137555604, 2560434.1264443155, 11120985.975589657, 9089653.957060078, 3935666.3837814555]"
Sel Score: 0.22 RTime: 4092.694,453.9891,4.0,0.009915621679814598,WDR5,"[2311128.009591845, 1817537.0376708042, 994714.9754140493, 6774535.993210947, 4696511.28333342, 6688801.154711912]"
Sel Score: 0.22 RTime: 2075.717,399.4743,2.0,0.020538483927406627,WDR5,"[942766.9569945028, 2047802.6024844367, 638344.4713524814, 4593272.906300602, 5206411.482653192, 3069343.1699786107]"
Sel Score: 0.22 RTime: 4046.898,566.9653,3.0,0.011171902417021989,WDR5,"[1347067.4729963145, 2136350.905412312, 1372077.4872223432, 6946066.481154998, 5268244.782353729, 5008760.9493643865]"
Sel Score: 0.22 RTime: 2132.552,412.2286,4.0,0.01884498915457948,WDR5,"[666147.2954355414, 3829336.5230033128, 1523944.8404435434, 5997372.284884702, 9007665.03384168, 6350438.622743907]"
Sel Score: 0.22 RTime: 3912.399,443.979,4.0,0.015568703796701553,WDR5,"[3608558.068697213, 2073705.544247935, 1627934.6422477518, 7236923.414623613, 10857827.860679787, 7850035.798839779]"
Sel Score: 0.22 RTime: 2703.069,424.249,2.0,0.24651695437925933,Unclear,"[1974770.1340795113, 3257776.123966398, 1576854.320246568, 6112997.930460433, 15006727.851505276, 3048236.207472927]"
Sel Score: 0.22 RTime: 2479.036,381.465,2.0,0.06818206753862781,WDR5,"[996264.5883034449, 1245547.2804518612, 453268.357884925, 4523054.028784624, 2845872.059771128, 2196902.5175520494]"
Sel Score: 0.22 RTime: 2440.567,427.4891,2.0,0.018353097461661326,WDR5,"[4982050.564041714, 2168350.4167376235, 2258799.5468869237, 12093103.875310738, 13227253.516356226, 8078917.449156906]"
Sel Score: 0.22 RTime: 2528.476,364.1959,5.0,0.05719484099640554,WDR5,"[1341421.9843887002, 1145883.8831391737, 1029646.3340831759, 5634053.439579428, 3092664.857002355, 3758362.3139923443]"
Sel Score: 0.22 RTime: 3787.155,409.9783,2.0,0.08805978977670736,WDR5,"[2098784.1361691197, 411063.6014065935, 1373501.6235042426, 3125989.6182313855, 6882739.833500129, 3780451.864139075]"
Sel Score: 0.22 RTime: 1585.92,386.221,4.0,0.008343831963116893,WDR5,"[2041525.915735458, 1485970.56548934, 2452609.4854843263, 8372088.879436693, 6728639.123326331, 6149977.495761915]"
Sel Score: 0.22 RTime: 2174.182,423.4753,4.0,0.03546738707069172,WDR5,"[1131988.861402756, 3218870.993653111, 3306671.3303962615, 11994774.002125159, 8511049.123523701, 6711349.877603833]"
Sel Score: 0.22 RTime: 3041.021,422.2453,2.0,0.19042026723615685,Unclear,"[1955401.8423164177, 3449192.0847821906, 2287812.187930959, 3682525.755617868, 15323099.635541923, 8343810.213624228]"
Sel Score: 0.22 RTime: 2004.014,409.7348,2.0,0.022759286247448794,WDR5,"[2595843.0665545524, 777864.2694422193, 2042328.6091537392, 8324828.282233788, 5713773.368890949, 5222415.924379267]"
Sel Score: 0.22 RTime: 2459.376,457.9862,2.0,0.3809796898396312,Unclear,"[2535969.0665568328, 9252289.435953772, 1946372.1923346887, 7383609.223050696, 37189916.533996105, 4280575.10445148]"
Sel Score: 0.22 RTime: 2839.686,436.9917,4.0,0.23112297525167275,Unclear,"[5708947.905623847, 9477183.477585545, 2152498.940388685, 14383831.018443972, 37931407.42393027, 9381337.854867341]"
Sel Score: 0.22 RTime: 2808.74,419.476,4.0,0.06017527175901628,WDR5,"[5466750.042479776, 6648479.9006628115, 1782330.3513601953, 19834107.50318066, 20112700.547691148, 9519036.115106674]"
Sel Score: 0.22 RTime: 2230.941,424.7441,4.0,0.2031512219525977,Unclear,"[5556058.702560336, 2364528.234227916, 2140578.8826356255, 20100713.833657797, 11815074.607946789, 3901509.731990298]"
Sel Score: 0.22 RTime: 2661.125,398.7109,2.0,0.19195578454669057,Unclear,"[5590101.031530602, 2936047.856909948, 1024224.402727225, 19949463.40150907, 7243744.3734208215, 6812270.28264411]"
Sel Score: 0.22 RTime: 7409.068,602.34,3.0,0.026662379195658642,WDR5,"[1649263.762980699, 1209056.2252177522, 2288346.4249068745, 7635392.1713883355, 6090477.516632375, 4601777.2685678]"
Sel Score: 0.22 RTime: 2876.239,438.7102,2.0,0.07164246416748904,WDR5,"[1769597.3179120775, 2845551.864972372, 1326092.7881175315, 3962309.133542685, 8684142.445707839, 8510827.538955368]"
Sel Score: 0.22 RTime: 2900.545,401.4682,4.0,0.07009533110422385,WDR5,"[1821379.5472684028, 3481626.011056786, 2464269.962805975, 13082036.123071043, 8010007.056912006, 6604049.936099425]"
Sel Score: 0.22 RTime: 2601.423,419.981,4.0,0.10496887999151458,WDR5,"[7838219.648130862, 5645077.269846912, 4082459.8415654954, 10482976.448287413, 28910324.51549668, 23248865.75421757]"
Sel Score: 0.22 RTime: 6373.256,973.2425,2.0,0.24263185843768403,Unclear,"[2324161.0156712215, 3177360.7613733783, 301092.5858296456, 8091319.427508656, 11510244.7995231, 1093861.406046921]"
Sel Score: 0.22 RTime: 3236.201,427.9814,4.0,0.39624273178794084,Unclear,"[6030013.609656038, 1576181.3674777732, 4265032.336755892, 32138636.065303158, 10192578.425521001, 10185.0]"
Sel Score: 0.22 RTime: 3206.664,433.0009,2.0,0.0017298159122306105,WDR5,"[1271698.3430432093, 1086588.1045180303, 1889856.0024331696, 4479603.21127245, 5690780.687169586, 4983825.785029786]"
Sel Score: 0.22 RTime: 2776.913,418.9918,4.0,0.2020254484983512,Unclear,"[1438136.6351174023, 2485689.4148849975, 2792513.9255547808, 4052633.917867023, 14079320.604576547, 5830317.026345222]"
Sel Score: 0.22 RTime: 3708.505,441.986,2.0,0.2791644636411528,Unclear,"[3714332.1405075933, 2283655.1744463798, 3522546.700309331, 10031599.217754012, 21511908.74069002, 2426188.5801814217]"
Sel Score: 0.22 RTime: 2590.578,407.7227,2.0,0.31505125723696464,Unclear,"[2699391.7728592227, 5621229.391247191, 4030037.358910094, 7345809.524871041, 30600114.54873647, 6126482.607873964]"
Sel Score: 0.22 RTime: 2776.026,441.2464,4.0,0.049090405534950164,WDR5,"[4477212.41924033, 4796012.803790197, 2528165.192808248, 13985276.26702399, 18471238.508791376, 9664678.453430763]"
Sel Score: 0.22 RTime: 2565.874,390.9677,4.0,0.22196741549435445,Unclear,"[4423086.982732899, 1693275.6461358606, 1279852.1820783308, 15036192.274697559, 9059595.026839685, 2312303.927432089]"
Sel Score: 0.22 RTime: 2853.084,424.4888,2.0,0.1943243696292537,Unclear,"[2627571.22013605, 4974298.328370776, 7250289.488887469, 12818892.331056265, 30931632.579958327, 9283388.031978486]"
Sel Score: 0.22 RTime: 1962.043,406.7141,4.0,0.13230639182251147,WDR5,"[1331698.537403916, 3179338.3311829627, 2430470.4999258793, 12555959.454380222, 8255410.305029173, 3983507.862896461]"
Sel Score: 0.22 RTime: 2144.951,418.2276,4.0,0.41168449053782086,Unclear,"[1668323.8177350143, 8600102.376211148, 1848316.4364916573, 6470470.5360917915, 34429613.61067095, 2387034.814533389]"
Sel Score: 0.22 RTime: 2342.272,428.7181,4.0,0.011417592310142749,WDR5,"[1883757.2791169821, 4883352.461089124, 2069536.0495117153, 8987422.184674632, 9480383.629286097, 13108172.88526849]"
Sel Score: 0.22 RTime: 2889.245,424.7117,2.0,0.26948016372790246,Unclear,"[7012488.153639676, 4327974.903064217, 2328392.7386179646, 9586138.677052667, 31822956.49610929, 7451143.100335579]"
Sel Score: 0.22 RTime: 4168.656,440.9847,4.0,0.12073353189339049,WDR5,"[2981570.2981431433, 1087947.5060442446, 1442478.590359326, 9223604.547243748, 7610067.518557006, 2878661.9487839392]"
Sel Score: 0.22 RTime: 2155.209,442.9967,2.0,0.28988625216489095,Unclear,"[5220572.8731085695, 1467174.2305647852, 3335757.815661814, 7060396.599433599, 23999163.8396895, 4791566.755857257]"
Sel Score: 0.22 RTime: 3832.788,449.2382,2.0,0.06625662737386051,WDR5,"[2883846.315032842, 3080291.0890131313, 2201160.9114365326, 8208357.6931772195, 7406878.485342191, 13590938.95887478]"
Sel Score: 0.22 RTime: 2952.141,412.4815,4.0,0.20812218240425412,Unclear,"[4164159.3636738146, 4752056.510899601, 1349863.9324133762, 8802518.856326217, 21856553.908992365, 6061949.9005551245]"
Sel Score: 0.22 RTime: 6220.876,1184.0263,2.0,0.14335670311371682,Unclear,"[12166627.44634567, 4502084.859105892, 5670401.450503202, 31492276.402704667, 38256007.538832515, 10157594.61478724]"
Sel Score: 0.22 RTime: 2181.798,411.9657,4.0,0.0003865137931112061,WDR5,"[2084296.6417865753, 1664444.8196146502, 2884350.7230963786, 8549171.668218577, 7258030.039002154, 7939794.270774989]"
Sel Score: 0.22 RTime: 2912.052,407.4616,4.0,0.045861258233613776,WDR5,"[2999938.239632799, 2503663.078512603, 2679949.7613192755, 7770111.838062899, 12894453.69851056, 8650194.483520854]"
Sel Score: 0.22 RTime: 2143.907,419.7359,2.0,0.11657633836267282,WDR5,"[2374133.3997131423, 4341417.522579188, 2182932.2674787873, 16061367.359572854, 5825346.57552607, 9997060.321355864]"
Sel Score: 0.22 RTime: 4778.594,552.9553,3.0,0.05081390229095401,WDR5,"[1386597.5211998622, 2640765.3699741648, 2989211.6777561973, 11093669.468522195, 8391060.72716491, 5657495.319297834]"
Sel Score: 0.22 RTime: 2828.666,393.7179,2.0,0.12303379773209724,WDR5,"[2364979.8761806013, 1815097.2395295468, 640932.446513216, 8333001.445309501, 6360890.666671695, 2584740.5049590613]"
Sel Score: 0.22 RTime: 1200.74,366.7974,5.0,0.0768669632742528,WDR5,"[9709.0, 313132.29841103835, 2674945.470304126, 3020316.492375843, 4158941.311964655, 3565291.0499532316]"
Sel Score: 0.22 RTime: 1883.371,400.2053,2.0,0.002772936525620489,WDR5,"[1452533.4971767685, 2452262.986449358, 1909638.6794468695, 7897546.134562064, 6144092.584560187, 6803056.109135305]"
Sel Score: 0.22 RTime: 3161.565,441.2164,4.0,0.0237816620000214,WDR5,"[3402807.992770001, 1808031.5632346692, 2922795.208946141, 11196790.484036816, 10912242.604228774, 7075149.112745673]"
Sel Score: 0.22 RTime: 3475.649,414.9586,2.0,0.002532667696967742,WDR5,"[791798.6498655755, 1767077.206450477, 1193261.6284976476, 4636686.021755164, 5019843.485165987, 3806650.0848907074]"
Sel Score: 0.22 RTime: 2191.246,427.4989,4.0,0.08319772051102337,WDR5,"[1353938.6624515764, 1268101.5505476296, 1652717.4679063149, 5372321.425665211, 6958733.611836857, 3009051.603617027]"
Sel Score: 0.22 RTime: 2323.746,424.2317,4.0,0.028937245970438525,WDR5,"[4594852.005177081, 3081290.3139201757, 4074350.0980531126, 14335911.211511673, 17247966.585148506, 10598991.149384594]"
Sel Score: 0.22 RTime: 2437.092,421.2454,2.0,0.2613717902099852,Unclear,"[3714479.8357276563, 2230250.3937472263, 2383746.8017162196, 8234388.712894857, 18748496.329694197, 2919991.021105041]"
Sel Score: 0.22 RTime: 1619.26,426.477,2.0,0.1198268103460086,WDR5,"[4629820.776552659, 3493010.502522601, 6036734.197577948, 9519775.149523756, 15576021.43013481, 25771078.679117113]"
Sel Score: 0.22 RTime: 1399.448,343.1869,5.0,0.003906250450043506,WDR5,"[3106219.2914416837, 3851033.5131019745, 2229680.7964276513, 9243100.295192484, 11955260.080829564, 11809826.139231948]"
Sel Score: 0.22 RTime: 1743.247,368.9963,5.0,0.13342404169146183,WDR5,"[2584348.9544445667, 739184.8054129144, 269130.6402349162, 2609596.406474614, 3337257.959915009, 6975422.095305967]"
Sel Score: 0.22 RTime: 4544.493,549.9595,3.0,0.029415724265674036,WDR5,"[534652.4559558748, 5588418.96563128, 1530615.7401833946, 8377223.995167996, 11256760.991409654, 7907654.856667996]"
Sel Score: 0.22 RTime: 2406.808,423.2282,2.0,0.03395556630485435,WDR5,"[16302237.37961618, 3536399.0750011127, 2672890.24212207, 33317855.141100474, 29053056.74037428, 18768094.495753]"
Sel Score: 0.22 RTime: 2807.142,437.4651,4.0,0.10590774128174016,WDR5,"[5496807.795543581, 2532082.3503770926, 4529648.763532113, 11423294.688090213, 23069546.750503164, 10779200.780025065]"
Sel Score: 0.22 RTime: 2660.371,387.9674,2.0,0.23888646517653667,Unclear,"[2101815.157944418, 2077839.2014914572, 642514.1063539475, 3798848.8934656843, 10845978.066934481, 2740716.6246507145]"
Sel Score: 0.22 RTime: 3390.836,398.4712,2.0,0.1832489061451611,Unclear,"[913457.5228768308, 1632869.0100978315, 2460003.62944381, 3080363.606677043, 10334655.134002686, 4636021.2765935995]"
Sel Score: 0.22 RTime: 3695.497,425.9849,2.0,0.018356522373957664,WDR5,"[1594959.4458975731, 1452377.4314970472, 1430349.968614929, 6472810.322559961, 4866430.5580051495, 4808923.495358521]"
Sel Score: 0.22 RTime: 1990.58,407.7301,2.0,0.11186255365658174,WDR5,"[449674.3360237213, 2733613.3746581306, 5072211.879395747, 13078298.216458017, 12456819.801592201, 4241396.439074535]"
Sel Score: 0.22 RTime: 3314.427,423.2242,4.0,0.22921160058864817,Unclear,"[4416286.825891774, 4669636.310452037, 3344712.338140163, 27572718.03880495, 8071310.627683918, 9195575.135210244]"
Sel Score: 0.22 RTime: 3761.43,534.9474,3.0,0.1494151536152172,Unclear,"[1671232.6428997242, 4543239.299379811, 1528908.4103975256, 15251668.107497562, 7624451.158827039, 5057003.423592546]"
Sel Score: 0.22 RTime: 2835.063,382.7151,2.0,0.18693623553367192,Unclear,"[929819.8943062039, 950838.3172047529, 1330613.3360389955, 2141548.05778653, 6679171.176282652, 2771237.68871222]"
Sel Score: 0.22 RTime: 2612.453,432.492,4.0,0.09456456609176647,WDR5,"[4164389.2796698017, 2442252.658593326, 2272224.8198287333, 11955441.63861918, 14530480.725216044, 5568483.518564158]"
Sel Score: 0.22 RTime: 2310.611,404.4681,2.0,0.20220997646159958,Unclear,"[3037742.5460677543, 2879726.3827144955, 4727518.928330172, 8109920.697088884, 22755385.974226933, 7567950.305108217]"
Sel Score: 0.22 RTime: 2345.416,377.9578,4.0,0.12242402171697099,WDR5,"[623277.9481540575, 639180.3505652543, 1091098.0581389235, 3642676.228698782, 3642505.9554168656, 1214143.1406364313]"
Sel Score: 0.22 RTime: 3588.915,412.4725,4.0,0.15400510157456085,Unclear,"[1713483.1504307294, 2311127.184384551, 1285784.6791266792, 10287151.541320896, 3170539.5579042807, 5720506.715369681]"
Sel Score: 0.22 RTime: 3356.029,408.7329,2.0,0.10657700204444938,WDR5,"[1525678.0313171484, 1515111.3705951155, 1802534.6605305239, 7199491.663833084, 7469878.908171532, 2827701.415274077]"
Sel Score: 0.22 RTime: 2803.529,415.9633,2.0,0.03526926349626675,WDR5,"[3506986.0471481658, 2548302.3366498966, 3193181.7549781296, 8609517.88879412, 14182020.120547595, 10620220.0900133]"
Sel Score: 0.22 RTime: 2559.493,397.7242,4.0,0.2639531867417534,Unclear,"[5550036.927805199, 2639215.6550421044, 2377783.324490414, 10790507.258525576, 23976406.224814687, 3409910.87093614]"
Sel Score: 0.22 RTime: 2816.211,404.2196,4.0,0.12367696310354383,WDR5,"[2511164.367087078, 3139022.130470221, 3236939.2646411564, 14541554.559660228, 12830815.002405295, 4743465.5012577465]"
Sel Score: 0.22 RTime: 2410.832,403.7116,4.0,0.22211467789252223,Unclear,"[2099240.18757241, 3159762.783173551, 2181349.2728083646, 16395595.582170282, 4995482.323037879, 5516688.244343763]"
Sel Score: 0.22 RTime: 2085.677,425.2147,4.0,0.11509130364250748,WDR5,"[1850469.2587675476, 2030500.3496111927, 1596277.1525562538, 9539449.500697125, 3377173.905189781, 6893907.17257806]"
Sel Score: 0.22 RTime: 4897.773,606.6323,3.0,0.059387219313797486,WDR5,"[1592458.3835610533, 743032.9249009863, 1941019.748797304, 7199491.7844775645, 4599423.271114571, 3669940.792812142]"
Sel Score: 0.22 RTime: 3834.522,444.4942,2.0,0.19709032241423788,Unclear,"[2332107.140858287, 1833782.2766870647, 1834402.7346443099, 7313007.087270844, 11962064.900868816, 2429789.560877074]"
Sel Score: 0.22 RTime: 2607.671,398.2177,2.0,0.23956401683311906,Unclear,"[922040.054031805, 2736273.687584283, 2149227.5436937935, 2212550.5729901763, 12767402.50647688, 6047236.8548740065]"
Sel Score: 0.22 RTime: 1380.607,332.784,5.0,0.13120308056934613,WDR5,"[2754004.0716664996, 2847941.16498664, 649519.515456861, 11919532.64787107, 4102271.120567723, 6617337.843560275]"
Sel Score: 0.22 RTime: 2789.918,410.9614,4.0,0.15926256205640352,Unclear,"[4853907.654040372, 2271453.985762218, 1968645.4049592274, 5000126.410542959, 17783851.613261424, 10158938.097810721]"
Sel Score: 0.22 RTime: 3077.815,405.7104,4.0,0.14947433083371206,Unclear,"[2231309.7112636818, 3066805.71926342, 2045413.6710414507, 11225992.013480267, 12144446.243591888, 3240721.1512980806]"
Sel Score: 0.22 RTime: 1882.191,427.7399,4.0,0.15162361657698753,Unclear,"[2590074.0865545967, 3478514.0881026136, 1792387.6755107094, 14389669.192590227, 10272565.397629492, 3828082.657152125]"
Sel Score: 0.22 RTime: 2306.979,411.2178,2.0,0.1273498155703295,WDR5,"[6068963.797217671, 3835943.0642277696, 5549733.313587682, 28778788.159228932, 10302873.754916925, 16930621.578400042]"
