Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"Sel Score: 0.61 RTime: 59.184 Area: 5850019.501813213 All areas: [6285655.167948551, 5091594.080891393, 6172809.256599695, 3571227.760723709, 3946855.224378785, 3617670.683348855] p-value: 0.022293357542539922 original RTs: [0, 0, 3560.1608483079785, 0, 0, 0]",,(no adduct),602.3044,3.0,49,69
"Sel Score: 0.61 RTime: 121.635 Area: 2795697.457310462 All areas: [3224877.810263587, 2804218.2576890863, 2357996.3039787123, 1964682.414746611, 2004396.5216238475, 1421464.3272342994] p-value: 0.03687681330649168 original RTs: [7322.302214713574, 7344.141670348191, 0, 7293.680572932351, 7311.900992136341, 0]",,(no adduct),619.3582,3.0,111,120
"Sel Score: 0.61 RTime: 125.868 Area: 49473736.927902974 All areas: [49498536.45624673, 47845828.09481017, 51076846.23265202, 35203510.172056824, 31398829.877982114, 29657183.53007026] p-value: 0.002138246065379461 original RTs: [7579.153925028314, 7596.34985655755, 7574.396614825462, 7553.395164861811, 7568.782110529823, 7550.747370200389]",,(no adduct),436.7105,2.0,115,120
"Sel Score: 0.61 RTime: 128.852 Area: 9206752.844581058 All areas: [9455412.656947555, 8265559.885100453, 9899285.991695164, 4629486.7663081605, 5416449.515718552, 7878169.534996316] p-value: 0.06134438324737586 original RTs: [0, 7754.528267452193, 0, 7742.081648773041, 0, 7743.765232581056]",,(no adduct),648.3925,2.0,118,120
"Sel Score: 0.61 RTime: 122.657 Area: 2849311.5248709302 All areas: [2604181.738594734, 3108272.5899976655, 2835480.246020392, 2074629.9815142644, 1997304.3191506923, 1476208.5159006286] p-value: 0.015471261792285355 original RTs: [7382.012848758256, 7406.519587164505, 0, 7355.169847956174, 7378.227302141175, 7360.660160835261]",,(no adduct),648.7092,3.0,112,120
"Sel Score: 0.61 RTime: 63.57 Area: 5059587.6464605145 All areas: [6151619.243154698, 3996255.5856786044, 5030888.110548241, 3114894.2065110942, 3663293.800306025, 3085162.817358815] p-value: 0.0939038628177947 original RTs: [3889.7980063597392, 0, 0, 3750.656688938661, 0, 0]",,(no adduct),581.6162,3.0,53,73
"Sel Score: 0.61 RTime: 22.19 Area: 8648420.07302941 All areas: [9809595.116198761, 9270696.40407286, 6864968.69881661, 6120915.893374399, 4859620.687625411, 5922490.96029526] p-value: 0.06255959352573141 original RTs: [0, 0, 0, 0, 0, 1288.2287647618493]",,(no adduct),430.232,4.0,12,32
"Sel Score: 0.61 RTime: 22.435 Area: 14883861.222026018 All areas: [11386636.314983925, 15815481.176913148, 17449466.17418098, 13718412.027127458, 6958560.095405033, 8440688.937009169] p-value: 0.13251027755868122 original RTs: [0, 0, 0, 0, 1286.8874275013297, 0]",,(no adduct),433.745,2.0,12,32
"Sel Score: 0.61 RTime: 22.657 Area: 7996950.639416527 All areas: [7268180.68010201, 7415367.00975771, 9307304.228389861, 5735926.076364747, 5276345.440936356, 4648708.671053812] p-value: 0.03417887122789595 original RTs: [0, 1371.426269433195, 0, 0, 0, 0]",,(no adduct),411.9915,4.0,12,32
"Sel Score: 0.6 RTime: 119.547 Area: 1537336.7213430947 All areas: [1659972.0986244523, 1805573.6359097206, 1146464.4294951113, 1290256.1611908737, 785422.7175778603, 936386.038120221] p-value: 0.10500741596702821 original RTs: [7194.138232422534, 7216.58324217663, 0, 0, 7183.592242034831, 7177.164384690151]",,(no adduct),618.3222,3.0,109,120
"Sel Score: 0.6 RTime: 23.568 Area: 9326274.219533676 All areas: [10805829.985389153, 8898415.70620868, 8274576.967003198, 8349721.379219472, 5507057.7429477405, 4507024.269439492] p-value: 0.09099755042171444 original RTs: [0, 0, 1417.5340757189347, 0, 0, 0]",,(no adduct),405.7285,4.0,13,33
"Sel Score: 0.6 RTime: 23.517 Area: 9991978.22172249 All areas: [11618272.667690257, 8840180.209634898, 9517481.787842315, 7586249.302506983, 6282113.795214332, 5926782.003433217] p-value: 0.034874559506370764 original RTs: [1443.3160298060195, 0, 0, 1434.2803993793748, 1306.6154243538474, 0]",,(no adduct),412.4817,2.0,13,33
"Sel Score: 0.6 RTime: 55.287 Area: 5631869.456868604 All areas: [5342541.155957567, 5208971.267856576, 6344095.946791671, 4961526.210876822, 3678882.042232466, 2583906.390648352] p-value: 0.09216706885263898 original RTs: [0, 3337.7446582857715, 0, 0, 0, 0]",,(no adduct),586.9619,3.0,45,65
"Sel Score: 0.6 RTime: 23.598 Area: 11770302.270242242 All areas: [12999317.34254835, 12290039.757075094, 10021549.711103281, 7649740.034739401, 6108081.724894848, 9702184.71144771] p-value: 0.0464794203876179 original RTs: [1523.3045680665148, 1476.0024588402189, 1339.1306297198648, 1437.1979880882889, 0, 1286.494233378753]",,(no adduct),420.9833,4.0,13,33
